id_projet;prj_etat;prj_date;prj_dateupdate;prj_debut;prj_fin;prj_typeref;prj_type;prj_reference;prj_devise;prj_change;prj_deviseagence;prj_changeagence;prj_adr;prj_cp;prj_ville;prj_pays;prj_lotstab;prj_commentaires;prj_turnover_excludingtax;prj_margin_excludingtax;prj_profitability;id_profil_x;id_ao;id_crmcontact;id_crmsociete;id_societe_x;id_pole_x;id_profilcdp;csoc_societe;csoc_intervention;csoc_type;csoc_metiers;csoc_web;csoc_tel;csoc_ville;csoc_pays;csoc_date;id_profil_y;id_societe_y;id_pole_y;id_action_previous;id_action_next;id_provenance;csoc_cp;id_bondecommande;bdc_date;bdc_refclient;bdc_ref;bdc_accordclient;bdc_turnoverinvoicedexcludtax;bdc_turnoverorderedexcludtax;bdc_deltainvoicedexcludtax;bdc_etat;id_respuser;bdc_typreglement;bdc_condreglement;bdc_typepayment;id_profil;profil_trigramme;id_achat;achat_datecrea;achat_dateupdate;achat_date;achat_etat;achat_montantht;achat_quantité;achat_titre;achat_ref;achat_type;achat_commentaire
1251;1;2022-03-11T17:52:45+0100;2023-02-08T16:37:21+0100;2022-03-11;2022-03-11;6;2;SE22011653-Acquisition licences Need For Viz;0.0;1.0;0.0;1.0;25 bis avenue Andre Morizet;92100;Boulogne-Billancourt;France;;;20600.0;6180.0;42.85714285714285;255;1653.0;1496;452;1;;255;W-HA;;1;"filiale d'Orange

CREDIT AGRICOLE";;01 41 86 09 69;Boulogne-Billancourt;France;2019-10-23T17:39:39+0200;255;1;;;;-1;92100;2560.0;2022-03-02;BC220049;BM1000000002560;1.0;20600.0;20600.0;0.0;0.0;255.0;schedule;61.0;0.0;255;Bd';1184.0;2022-03-11T17:56:45+0100;2022-03-11T17:56:45+0100;2022-03-02;1.0;14420.0;1.0;Acquisition de licences Need4Viz Full Bundle;ACH22031184;0.0;
1255;1;2022-03-12T16:48:04+0100;2023-04-18T11:42:25+0200;2022-03-11;2024-02-29;6;2;SE22021690 - Maintenance SAP BO;0.0;1.0;0.0;1.0;Centre d'affaires La Boursidière;92350;Le Plessis Robinson;France;;;10000.0;3463.99;52.998541923895466;60;1713.0;1595;701;1;;60;KLEE CONSEIL & INTEGRATION;Edition de logiciels;2;crédit Agricole;;+33 (0)1 46 29 25 25;Le Plessis Robinson;France;2021-05-10T18:10:07+0200;60;1;;;;6;92350;3478.0;2023-04-17;DA11677;BM1000000003478;1.0;1500.0;1500.0;0.0;1.0;1458.0;schedule;1.0;0.0;60;ACA;1518.0;2023-03-09T18:59:01+0100;2023-04-17T16:55:48+0200;2023-02-28;1.0;485.29;1.0;Maintenance SAP BusinessObjects du 01/03/23 au 29/02/24;ACH23021518;0.0;
1340;1;2022-07-04T16:24:49+0200;2023-09-15T11:40:13+0200;2022-07-04;2022-07-04;12;4;SE22041748-Maintenance bo;0.0;1.0;0.0;1.0;;;;;;;7359.0;4660.7;172.72727272727272;255;1819.0;1720;821;1;;255;Ville de Meaux;;2;credit agricole;;;;France;2022-04-12T16:16:51+0200;255;1;;;;-1;;3329.0;2023-02-20;56230044;BM1000000003329;1.0;4906.0;4906.0;0.0;1.0;52.0;schedule;91.0;0.0;255;Bd';1478.0;2023-02-20T17:01:38+0100;2023-03-03T11:16:22+0100;2023-01-01;1.0;2698.3;1.0;Maintenance SAP BO 2023;ACH23011478;0.0;
1342;1;2022-07-05T18:43:44+0200;2023-05-30T10:39:54+0200;2021-04-22;2023-04-21;6;2;SE22061804-Regul maintenance;0.0;1.0;0.0;1.0;;;;France;;;2719.08;1226.46;82.16826787795956;255;1804.0;1719;820;1;;255;SKERING;;1;caisse Epargne;;;PARIS;France;2022-04-12T15:47:57+0200;255;1;;;;-1;75020;3549.0;2023-05-30;A VENIR;BM1000000003549;0.0;0.0;919.08;-919.08;1.0;52.0;schedule;1.0;0.0;255;Bd';1229.0;2022-07-05T18:48:30+0200;2022-07-05T18:48:30+0200;2022-06-30;1.0;1492.62;1.0;Régularisation Maintenance SAP Power Designer Architect 22/04/2021 au 21/04/2023 (2*900 €);ACH22061229;0.0;
1346;1;2022-07-07T12:38:39+0200;2023-02-16T12:29:22+0100;2022-07-07;2022-07-07;12;4;SE22041747-MAINTENANCE SAP BO;0.0;1.0;0.0;1.0;;;;;;;660.0;257.4;63.93442622950818;255;1829.0;1719;820;1;;255;SKERING;;1;caisse Epargne;;;PARIS;France;2022-04-12T15:47:57+0200;255;1;;;;-1;75020;3311.0;2023-02-16;SE22041747 MA;BM1000000003311;0.0;396.0;396.0;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1474.0;2023-02-16T12:29:22+0100;2023-02-16T12:29:22+0100;2023-01-01;1.0;257.4;1.0;Maintenance SAP BO 2023;ACH23011474;0.0;
1354;1;2022-07-29T15:02:39+0200;2023-02-22T09:38:54+0100;2022-07-29;2022-07-29;12;4;SE22061805-Maintenance SAP BO;0.0;1.0;0.0;1.0;;;;;;;7359.0;3536.41;92.51345292066374;60;1805.0;1692;805;1;;60;CH de Troyes (Hôpitaux Champagne Sud);Servies hospitaliers;1;CREDIT AGRICOLE;;;Troyes Cedex;France;2022-03-31T18:40:40+0200;60;1;;;;6;10003;3332.0;2023-02-22;I4 909780;BM1000000003332;1.0;4906.0;4906.0;0.0;1.0;1458.0;schedule;91.0;0.0;60;ACA;1480.0;2023-02-22T09:38:54+0100;2023-02-22T09:38:54+0100;2023-01-01;1.0;2698.3;1.0;Maintenance SAP BO 2023;ACH23011480;0.0;
1361;1;2022-08-30T16:22:16+0200;2023-02-08T17:12:23+0100;2022-08-30;2022-08-30;12;4;SE22081850-Licences OEM Need4Viz;0.0;1.0;0.0;1.0;;;;;;;17000.0;3400.0;25.0;12;1850.0;1607;772;1;;12;VAL SOLUTIONS;;0;;;;;France;2022-02-28T15:43:22+0100;12;1;;;;-1;;3205.0;2023-01-19;SE22081850_23;BM1000000003205;1.0;12000.0;12000.0;0.0;0.0;52.0;schedule;1.0;0.0;12;TCH;1405.0;2023-01-19T14:58:54+0100;2023-01-19T14:58:54+0100;2022-12-31;1.0;9600.0;1.0;Licences OEM Need4Viz 2023;ACH22121405;0.0;
1389;1;2022-10-04T11:48:44+0200;2022-11-21T09:17:33+0100;2022-11-21;2022-11-21;12;4;SE22101903- Maintenance BO;0.0;1.0;0.0;1.0;;;;;;;2800.0;2800.0;0.0;64;1903.0;1509;735;1;;64;Ecole nationale supérieure des officiers de sapeurs-pompiers (ENSOSP);Secteur public;1;Eventuelle formation BODS, afin d'utiliser les outils existants et éviter les frais supplémentaires d'ahttps://ui.boondmanager.com/companies?loadSearch=truecquisition d'ETL.;;04 42 39 04 00;Aix-en-Provence;France;2021-11-22T16:41:59+0100;64;1;;;;12;13798;2963.0;2022-11-21;2022001367;BM1000000002963;1.0;2800.0;2800.0;0.0;0.0;64.0;schedule;91.0;0.0;64;NBE;1268.0;2022-11-21T09:19:52+0100;2022-11-21T09:19:52+0100;2022-11-21;1.0;0.0;1.0;Maintenance SAP BO 2023;ACH22111268;0.0;
1420;1;2022-11-03T11:57:05+0100;2023-09-15T09:50:41+0200;2022-11-03;2022-11-03;12;4;SE22111946-Maintenance SAP BI - PCOE;0.0;1.0;0.0;1.0;;;;;;;31990.0;5219.66;19.497921953923637;60;1946.0;9;7;1;;60;GROUPE APRIL;Assurance;1;credit agricole;;04 72 36 18 98;LYON;France;2016-01-10T10:16:35+0100;60;1;;;;-1;69003;2971.0;2022-11-25;CA205A2210-00537;BM1000000002971;1.0;31990.0;31990.0;0.0;0.0;52.0;schedule;4.0;0.0;60;ACA;1275.0;2022-11-25T09:44:36+0100;2022-11-25T09:44:36+0100;2022-11-25;1.0;26770.34;1.0;Maintenance SAP BO 2023;ACH22111275;0.0;
1479;1;2022-12-28T11:15:28+0100;2023-06-20T17:02:44+0200;2022-12-28;2022-12-28;12;4;SE22122006-Distribution maintenance Jaspersoft;0.0;1.0;0.0;1.0;;;;;;;73500.0;4821.580000000002;7.020516779506578;17;2006.0;1899;882;1;;17;MSF LOGISTIQUE (MEDECINS SANS FRONTIERES LOGISTIQUE);;1;credit agricole;;;MERIGNAC;France;2022-12-28T11:08:43+0100;1291;1;;;;13;33700;3060.0;2022-12-28;Contrat MSF 20221129;BM1000000003060;1.0;0.0;73500.0;-73500.0;1.0;17.0;schedule;1.0;0.0;17;ARE;1556.0;2023-06-20T17:02:44+0200;2023-06-20T17:02:44+0200;2024-12-31;1.0;35176.76;1.0;Maintenance licences du 01/01/2025 au 31/12/2025;ACH24121556;0.0;
1487;1;2023-01-09T11:45:24+0100;2023-03-16T16:14:19+0100;2023-01-01;2023-12-31;6;2;SE22101911-Maintenance licences SAP;0.0;1.0;0.0;1.0;;;;France;;;21369.37;9011.81;72.92548043464892;255;1911.0;1542;745;1;;255;MDS;;1;caisse Epargne;;;Dourdan;France;2021-12-17T15:34:31+0100;255;1;;;;6;91410;3095.0;2023-01-09;SE22101911;BM1000000003095;1.0;21369.37;21369.37;0.0;0.0;52.0;schedule;1.0;0.0;255;Bd';1335.0;2023-01-09T11:49:46+0100;2023-01-09T11:49:46+0100;2023-01-09;1.0;12357.56;1.0;Maintenance SAP BusinessObjects Année 2023;ACH23011335;0.0;
1491;1;2023-01-11T18:20:22+0100;2023-09-15T09:51:57+0200;2023-01-11;2023-01-11;12;4;SE22091871-Maintenance SAP BusinessObjects;0.0;1.0;0.0;1.0;;;;;;;11000.0;1680.7099999999991;18.03474299007756;60;1871.0;1821;857;1;;60;ATOL LES OPTICIENS;;1;CREDIT AGRICOLE;www.opticiens-atol.com;;BEAUNE Cedex;France;2022-09-13T07:22:22+0200;60;1;;;;-1;21207;3166.0;2023-01-11;C2212302;BM1000000003166;1.0;11000.0;11000.0;0.0;1.0;52.0;schedule;2.0;0.0;60;ACA;1382.0;2023-01-11T18:23:41+0100;2023-01-11T18:23:41+0100;2023-01-11;1.0;9319.29;1.0;Maintenance SAP BO 2023;ACH23011382;0.0;
1494;1;2023-01-12T16:15:35+0100;2023-01-17T16:09:21+0100;2023-01-12;2023-12-31;6;2;SE23012016-Maintenance BO;0.0;1.0;0.0;1.0;8 r Maryse Bastié;34430;Saint Jean de Védas;France;;;907.5;264.0;41.02564102564103;368;2016.0;1850;862;1;;368;MELICONI FRANCE;;1;"DG élu à la chambre de commerce de Mtp
CREDIT AGRICOLE";;;Saint Jean de Védas;France;2022-09-26T09:58:10+0200;368;1;;;;-1;34430;3189.0;2023-01-17;SE23012016 MA;BM1000000003189;1.0;907.5;907.5;0.0;0.0;52.0;schedule;4.0;0.0;368;ATA;1396.0;2023-01-17T16:09:21+0100;2023-01-17T16:09:21+0100;2023-01-12;1.0;643.5;1.0;Maintenance BO février-décembre 2023;ACH23011396;0.0;
1503;1;2023-01-18T12:38:40+0100;2023-01-18T12:39:46+0100;2022-04-01;2022-12-31;6;2;SE23012025-TMA VANGUARD 01/04/2022 -> 31/12/2022;1.0;1.0;0.0;1.0;;;;France;;;0.0;0.0;0.0;1291;2025.0;1911;888;1;;1291;TAGETIK;;1;;;;;France;2023-01-18T12:31:39+0100;1291;1;;;;13;;3200.0;2023-01-18;A VENIR;BM1000000003200;0.0;0.0;0.0;0.0;1.0;1291.0;schedule;1.0;0.0;1291;JWA;;;;;;;;;;;
1521;1;2023-02-03T17:10:41+0100;2023-02-08T15:12:34+0100;2023-02-03;2023-02-03;12;4;SE23022040-Maintenance 360 Cast + Eyes;0.0;1.0;0.0;1.0;;;;;;;4223.02;2323.3;122.29697007980124;1291;2040.0;1916;890;1;;1291;CENPAC;;1;crédit agricole;;;ROISSY CHARLES DE GAULLE CEDEX;France;2023-02-01T12:47:50+0100;1291;1;;;;-1;95912;3259.0;2023-02-03;SE23022040 MA;BM1000000003259;1.0;2111.51;2111.51;0.0;1.0;1291.0;schedule;1.0;0.0;1291;JWA;1455.0;2023-02-08T15:12:34+0100;2023-02-08T15:12:34+0100;2023-02-08;1.0;1899.72;1.0;Maintenance 360 Cast & Eyes 01/04/2023 au 31/03/2024;ACH23021455;0.0;
1542;1;2023-03-02T10:09:28+0100;2023-09-15T15:09:40+0200;2023-03-02;2023-03-02;6;2;SE23022076 PCOE;0.0;1.0;0.0;1.0;Rue Claude et Justin Perchot;70160;ST-Rémy en Comté;France;;;6534.0;2178.0;50.0;60;2080.0;1958;897;1;;60;Association Hospitalière de Bourgogne Franche-Comté (AHFC);;1;"Adresse facturation : 	RUE JUSTIN CLAUDE PERCHOT 70160 SAINT-REMY-EN-COMTE

CREDIT AGRICOLE";www.ahbfc.fr;03284682584;ST-Rémy en Comté;France;2023-02-27T08:54:57+0100;60;1;;;;-1;70160;3368.0;2023-03-02;SE23022076 MA;BM1000000003368;1.0;2970.0;2970.0;0.0;1.0;17.0;schedule;52.0;0.0;60;ACA;1504.0;2023-03-02T10:17:00+0100;2023-03-02T10:17:00+0100;2023-12-31;1.0;1980.0;1.0;Maintenance du 1er mars au 31 décembre 2023;ACH23121504;0.0;
1562;1;2023-03-27T11:02:50+0200;2023-09-15T15:10:26+0200;2023-03-27;2023-03-27;12;4;SE23032117PCOE-Maintenance BO PCOE;0.0;1.0;0.0;1.0;;;;;;;1386.0;977.62;239.38978402468288;60;2122.0;1986;912;1;;60;OPH de Gennevilliers - Aareon Group;;0;Caisse d'epargne;;;Gennevilliers;France;2023-03-23T08:24:13+0100;60;1;;;;-1;92230;3441.0;2023-04-02;FR00006329;BM1000000003441;1.0;594.0;594.0;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1528.0;2023-04-02T19:26:28+0200;2023-04-02T19:26:28+0200;2023-04-01;1.0;408.38;1.0;PCOE Année 2023 9 mois;ACH23041528;0.0;
1571;1;2023-04-04T06:09:17+0200;2023-04-04T06:09:17+0200;2023-04-04;2023-04-04;6;2;SE23032097-Maintenance BusinessObjects;0.0;1.0;0.0;1.0;;;;France;;;0.0;0.0;0.0;17;2097.0;1979;905;1;;17;AAREON;;1;Caisse d'Epargne;;0145379230;MEUDON LA FORÈT CEDEX;France;2023-03-15T06:48:57+0100;17;1;;;;-1;92366;;;;;;;;;;;;;;17;ARE;;;;;;;;;;;
1634;1;2023-06-22T06:13:44+0200;2023-09-15T15:12:08+0200;2023-07-01;2023-12-31;12;4;SE23062226-Maintenance BO;0.0;1.0;0.0;1.0;;;;;;;297.0;103.95;53.84615384615383;368;2226.0;2217;1024;1;3.0;368;SIGIDURS (syndicat mixte de gestion incinération des déchets);;2;;;;SARCELLES;France;2023-06-22T06:06:41+0200;368;1;3.0;;;-1;95200;3617.0;2023-06-21;CF-23-2022-04684-02;BM1000000003617;1.0;99.0;99.0;0.0;1.0;17.0;schedule;1.0;0.0;368;ATA;1560.0;2023-06-27T14:58:54+0200;2023-06-27T14:58:54+0200;2024-01-01;1.0;128.7;1.0;Maintence BO 2024;ACH24011560;0.0;
1635;1;2023-06-22T09:56:19+0200;2023-07-12T16:56:41+0200;2023-06-22;2023-06-22;12;4;SE23062224-Maintenance PCOE BusinessObjects BOUE GROUP 49-SE23062224-Maintenance PCOE BusinessObject;0.0;1.0;0.0;1.0;;;;;;;297.0;103.95;53.84615384615383;368;2230.0;2218;1025;1;20.0;368;BOUE GROUP 49;;2;"facturation IDEA informatique
CREDIT AGRICOLE";;;SAUMUR;France;2023-06-22T09:31:28+0200;368;1;20.0;;;-1;49400;3641.0;2023-06-29;4589 MA;BM1000000003641;1.0;99.0;99.0;0.0;1.0;161.0;schedule;1.0;0.0;368;ATA;1569.0;2023-06-29T10:39:10+0200;2023-07-12T16:56:41+0200;2023-06-22;9.0;64.35;1.0;Maintenance SAP BusinessObjects au prorata du 01/07/2023 au 31/12/2023;ACH23061569;0.0;
1638;1;2023-06-26T16:57:47+0200;2023-06-27T16:17:38+0200;2023-06-26;2023-06-26;12;4;SE23032105-Maintenance Eyes;0.0;1.0;0.0;1.0;;;;;;;1750.0;200.22000000000003;12.919253055272364;255;2105.0;1860;271;1;;255;L'AUXILIAIRE;Assurance;1;caisse d'Epargne Languedoc;;;LYON CEDEX 06;France;2018-09-20T14:58:10+0200;255;1;;;;-1;69413;3631.0;2023-06-28;SE23032105;BM1000000003631;1.0;1750.0;1750.0;0.0;0.0;52.0;schedule;1.0;0.0;255;Bd';1562.0;2023-06-27T16:17:38+0200;2023-06-27T16:17:38+0200;2023-06-27;1.0;1549.78;1.0;Maintenance BO 360 Eyes du 01/08/2023 au 31/07/2024;ACH23061562;0.0;
1659;1;2023-07-27T17:54:12+0200;2023-08-02T15:52:20+0200;2023-07-27;2023-08-31;6;2;SE23072259-Maintenance DB2;0.0;1.0;0.0;1.0;;;;France;;;1018.2;254.55000000000007;33.33333333333334;1291;2259.0;1935;522;1;20.0;1291;PAVILLON PREVOYANCE;;1;credit agricole;;0810 810 033;;France;2020-07-01T07:18:38+0200;1291;1;;;;13;;3713.0;2023-07-27;SE23072259 Maint.DB2;BM1000000003713;1.0;1018.2;1018.2;0.0;1.0;1291.0;schedule;1.0;0.0;1291;JWA;1587.0;2023-08-02T15:52:20+0200;2023-08-02T15:52:20+0200;2023-07-27;1.0;763.65;1.0;Achat maintenance DB2 PEDAB;ACH23071587;0.0;
1665;1;2023-08-18T10:14:11+0200;2023-09-07T06:35:56+0200;2023-08-18;2023-08-18;12;4;SE23082332-Maintenance SAP BusinessObjects BackEurop;0.0;1.0;0.0;1.0;;;;;;;5133.33;539.7299999999996;11.749608150470207;368;2332.0;2230;921;1;3.0;368;Back Europ France;;2;Idea Informatique;;;PLOUGOUMELEN;France;2023-04-06T15:18:10+0200;368;1;;;;-1;56400;3746.0;2023-08-18;00004650;BM1000000003746;1.0;733.33;733.33;0.0;1.0;17.0;schedule;1.0;0.0;368;ATA;1589.0;2023-09-01T12:42:23+0200;2023-09-01T12:42:23+0200;2023-08-18;1.0;1148.4;1.0;Maintenance prorata 01/09/2023 AU 31/12/2023;ACH23081589;0.0;
