id_bondecommande;bdc_date;bdc_refclient;bdc_ref;bdc_accordclient;bdc_turnoverinvoicedexcludtax;bdc_turnoverorderedexcludtax;bdc_deltainvoicedexcludtax;bdc_etat;id_respuser;id_projet;bdc_typreglement;bdc_condreglement;bdc_typepayment
1701;2021-01-04;2021000004;BM1000000001701;1;40500.0;40500.0;0.0;0;17;861;monthly;91;0
1615;2021-01-04;38-1278443;BM1000000001615;1;4380.0;4380.0;0.0;0;60;515;schedule;91;0
1700;2021-01-03;1405287076;BM1000000001700;1;19920.0;19920.0;0.0;0;17;899;schedule;2;0
1699;2021-01-03;1405285082;BM1000000001699;1;30298.32;30298.32;0.0;0;17;899;schedule;2;0
1636;2021-01-03;585188;BM1000000001636;1;71750.0;71750.0;0.0;0;17;339;monthly;61;0
1698;2021-01-02;60376;BM1000000001698;1;3400.0;3400.0;0.0;0;88;911;schedule;2;0
1697;2021-01-02;56838;BM1000000001697;1;17000.0;17000.0;0.0;0;88;910;schedule;2;0
1388;2021-01-01;SE20081063;BM1000000001388;1;7920.0;7920.0;0.0;0;60;761;schedule;1;0
1730;2020-12-30;PJCDE2100003;BM1000000001730;1;3876.52;3876.52;0.0;0;60;927;schedule;1;0
1695;2020-12-30;F22-03-12-274/C/1;BM1000000001695;1;6792.0;6792.0;0.0;0;17;909;schedule;1;0
1694;2020-12-28;SE20071038 MA01 PO_NE_20202577;BM1000000001694;1;27500.0;27500.0;0.0;0;60;907;schedule;1;0
1693;2020-12-28;SE19120858 MA03;BM1000000001693;1;2456.0;2456.0;0.0;0;88;581;schedule;1;0
1692;2020-12-28;PO-A3M-Q420;BM1000000001692;1;2000.0;2000.0;0.0;0;88;906;schedule;1;0
1691;2020-12-25;Bl_2021_004;BM1000000001691;1;20977.1;20977.1;0.0;0;60;905;schedule;1;0
1690;2020-12-25;20-001805;BM1000000001690;1;8140.0;8140.0;0.0;0;88;560;schedule;1;0
1689;2020-12-25;PO-RM-MTUEX2021;BM1000000001689;1;68708.0;68708.0;0.0;0;88;556;schedule;1;0
1688;2020-12-25;INF201202;BM1000000001688;1;3491.5;3491.5;0.0;0;71;389;schedule;61;0
1687;2020-12-25;SE20091117 MA01;BM1000000001687;1;55250.0;55250.0;0.0;0;60;904;schedule;52;0
1686;2020-12-23;780-385-829;BM1000000001686;1;6358.0;6358.0;0.0;0;60;903;schedule;1;0
1685;2020-12-23;780-385-829;BM1000000001685;1;28900.0;28900.0;0.0;0;17;891;schedule;1;0
1684;2020-12-23;PA-181220-01;BM1000000001684;1;4500.0;4500.0;0.0;0;60;902;schedule;1;0
1683;2020-12-23;SBDC_ARTHES_2020_01;BM1000000001683;1;500.0;500.0;0.0;0;88;901;monthly;1;0
1682;2020-12-23;E2640542;BM1000000001682;1;16660.0;16660.0;0.0;0;88;900;schedule;1;0
1681;2020-12-23;SE16090200 MA05;BM1000000001681;1;14514.0;14514.0;0.0;0;60;149;schedule;1;0
1472;2020-12-23;853077-;BM1000000001472;1;32623.24;32623.24;0.0;0;17;790;schedule;52;0
1679;2020-12-22;2384;BM1000000001679;1;10340.8;10340.6;0.1999999999989086;0;88;571;schedule;1;0
1678;2020-12-22;20-005726;BM1000000001678;1;14514.0;14514.0;0.0;0;88;603;schedule;1;0
1677;2020-12-22;20003847;BM1000000001677;1;15173.0;15173.0;0.0;0;88;599;schedule;1;0
1676;2020-12-22;SE20121247;BM1000000001676;1;1000.0;1000.0;0.0;1;17;897;monthly;1;0
1675;2020-12-22;PO-RM-BFB2021;BM1000000001675;1;13438.0;13438.0;0.0;0;88;551;schedule;1;0
1674;2020-12-22;SE20091095 MA01;BM1000000001674;1;10350.0;10350.0;0.0;0;60;896;schedule;1;0
1673;2020-12-21;CAB 71418_1;BM1000000001673;1;47263.07;47263.07;0.0;0;71;346;schedule;52;0
1672;2020-12-21;25702 - Engag. GAP-0/ CP 2021-148498;BM1000000001672;1;6463.12;6463.12;0.0;0;60;134;schedule;1;0
1671;2020-12-21;SE16010004 MA05;BM1000000001671;1;4081.0;4081.0;0.0;0;12;43;schedule;1;0
1670;2020-12-21;760679;BM1000000001670;1;38500.0;38500.0;0.0;0;88;598;schedule;1;0
1668;2020-12-21;113861;BM1000000001668;1;3395.0;3395.0;0.0;0;71;352;schedule;1;0
1667;2020-12-21;1408CAAG2047;BM1000000001667;1;5060.0;5060.0;0.0;0;71;231;schedule;82;0
1666;2020-12-21;ARTHES-2020;BM1000000001666;1;3500.0;3500.0;0.0;0;88;892;schedule;1;0
1680;2020-12-18;38-1281304;BM1000000001680;1;800.0;800.0;0.0;0;60;889;monthly;1;0
1664;2020-12-18;DGU 76349-1;BM1000000001664;1;2600.0;2600.0;0.0;0;12;385;monthly;91;0
1662;2020-12-18;SE18110599 MA03;BM1000000001662;1;4560.0;4560.0;0.0;0;71;370;schedule;1;0
1798;2020-12-17;A4 170964;BM1000000001798;1;4650.0;4650.0;0.0;0;60;29;schedule;1;0
1660;2020-12-17;EN ATT tma TMF;BM1000000001660;0;0.0;12000.0;-12000.0;1;17;888;schedule;1;0
1659;2020-12-17;en att sousc. google cloud Platf. TMF;BM1000000001659;0;0.0;5400.0;-5400.0;1;17;887;schedule;1;0
1658;2020-12-17;2021-HOC-006;BM1000000001658;1;20000.0;20000.0;0.0;0;17;886;monthly;2;0
1656;2020-12-16;PU20010031;BM1000000001656;1;20000.0;20000.0;0.0;0;12;884;schedule;61;0
1655;2020-12-16;EN ATTENTE CLMB;BM1000000001655;0;0.0;5000.0;-5000.0;1;52;883;monthly;1;0
1654;2020-12-16;EN ATTENTE CPO;BM1000000001654;0;0.0;5000.0;-5000.0;1;52;883;monthly;1;0
1653;2020-12-16;EN ATTENTE ALVEA;BM1000000001653;0;0.0;5000.0;-5000.0;1;52;883;monthly;1;0
1651;2020-12-16;9000961854 TMF;BM1000000001651;1;10000.0;10000.0;0.0;0;17;883;schedule;1;0
1650;2020-12-16;SE20061033 FE02 - M2019-002-320;BM1000000001650;1;28117.5;30807.0;-2689.5;0;17;724;monthly;1;0
1649;2020-12-16;M2019_002_310;BM1000000001649;1;25760.0;28980.0;-3220.0;0;17;483;monthly;1;0
1669;2020-12-15;760679;BM1000000001669;1;77035.0;77035.0;0.0;0;88;594;schedule;1;0
1648;2020-12-15;4500599846;BM1000000001648;1;23900.0;23900.0;0.0;0;88;882;schedule;3;0
1647;2020-12-15;PO-RM-NC2021;BM1000000001647;1;14397.0;14397.0;0.0;0;88;555;schedule;1;0
1646;2020-12-15;51535;BM1000000001646;1;27000.0;27000.0;0.0;0;88;590;monthly;61;0
1645;2020-12-15;47249;BM1000000001645;1;9000.0;9000.0;0.0;0;88;590;monthly;61;0
1644;2020-12-15;AMK-20-1000-01874;BM1000000001644;1;38480.0;38480.0;0.0;0;60;360;schedule;52;0
1643;2020-12-15;2020007592 CH Nivillac;BM1000000001643;1;1500.0;1500.0;0.0;0;71;496;monthly;91;0
1642;2020-12-15;SE20101174;BM1000000001642;1;6142.2;6142.2;0.0;0;60;881;schedule;1;0
1641;2020-12-15;BC200262;BM1000000001641;1;17402.0;17402.0;0.0;0;88;542;schedule;2;0
1640;2020-12-15;2020000624;BM1000000001640;1;20603.61;20603.61;0.0;0;60;83;schedule;1;0
1639;2020-12-15;56-293618;BM1000000001639;1;1970.13;1970.13;0.0;0;60;215;schedule;1;0
1638;2020-12-15;SE18120625MA03;BM1000000001638;1;1405.0;1405.0;0.0;0;60;416;schedule;1;0
1635;2020-12-15;C109014;BM1000000001635;1;23330.0;23330.0;0.0;0;71;355;schedule;1;0
1634;2020-12-15;PO-RM-KEPLER-2021;BM1000000001634;1;22457.0;22457.0;0.0;0;88;553;schedule;1;0
1633;2020-12-15;SE17050290 MA03;BM1000000001633;1;4829.0;4829.0;0.0;0;60;182;schedule;1;0
1632;2020-12-15;DR09069;BM1000000001632;1;22000.0;22000.0;0.0;0;88;562;schedule;1;0
1631;2020-12-15;DR09069;BM1000000001631;1;44000.0;44000.0;0.0;0;88;562;schedule;1;0
1629;2020-12-15;9941345 0 W;BM1000000001629;1;31606.0;31606.0;0.0;0;60;879;schedule;52;0
1627;2020-12-15;1405285750;BM1000000001627;1;11130.3;16732.8;-5602.5;1;17;878;schedule;1;0
1626;2020-12-14;PO_RM_MESGUEN_2021;BM1000000001626;1;3500.0;3500.0;0.0;0;88;549;schedule;1;0
1625;2020-12-14;SBDC_AXALM_2020_01;BM1000000001625;1;8330.0;8330.0;0.0;0;88;877;schedule;2;0
1624;2020-12-14;CA019A2012-00709 Ast.;BM1000000001624;1;1335.0;1500.0;-165.0;0;12;659;monthly;2;0
1622;2020-12-11;2020000621;BM1000000001622;1;8448.0;9216.0;-768.0;0;17;876;monthly;1;0
1621;2020-12-11;RM-TRI-2021;BM1000000001621;1;1980.0;1980.0;0.0;0;88;578;schedule;1;0
1620;2020-12-11;2020000663;BM1000000001620;1;68400.0;68400.0;0.0;0;17;875;schedule;1;0
1618;2020-12-11;SE20091134;BM1000000001618;1;48000.0;48000.0;0.0;0;60;874;schedule;1;0
1617;2020-12-11;600025075;BM1000000001617;1;37543.0;37543.0;0.0;0;88;543;schedule;1;0
1616;2020-12-11;SE18080531 MA03;BM1000000001616;1;5790.0;5790.0;0.0;0;60;335;schedule;1;0
1614;2020-12-11;E6;BM1000000001614;1;7700.0;7700.0;0.0;0;60;122;schedule;0;0
1612;2020-12-11;SE16090195 MA05;BM1000000001612;1;5009.2;5009.2;0.0;0;60;128;schedule;1;0
1611;2020-12-11;SE17080342 MA04;BM1000000001611;1;7478.0;7478.0;0.0;0;60;203;schedule;1;0
1610;2020-12-11;20/ 20000011;BM1000000001610;1;1291.0;1291.0;0.0;0;60;145;schedule;1;0
1609;2020-12-11;SE18110600 MA03;BM1000000001609;1;4570.0;4570.0;0.0;0;71;371;schedule;1;0
1608;2020-12-11;RM-PO-AREAS-2021;BM1000000001608;1;12623.0;12623.0;0.0;0;88;533;schedule;1;0
1607;2020-12-11;B012020CF09551;BM1000000001607;1;8563.5;9342.0;-778.5;0;12;30;monthly;3;0
1606;2020-12-10;SE20020937;BM1000000001606;1;1480.0;1480.0;0.0;0;60;873;schedule;1;0
1605;2020-12-09;SE20091127 MA01;BM1000000001605;1;27993.0;27993.0;0.0;0;60;872;schedule;1;0
1604;2020-12-09;4500037084;BM1000000001604;1;5803.0;5803.0;0.0;0;71;409;schedule;1;0
1603;2020-12-09;9900894-AH-00205;BM1000000001603;1;25633.0;25633.0;0.0;0;71;239;schedule;52;0
1602;2020-12-09;266976;BM1000000001602;1;13750.0;13750.0;0.0;0;88;540;schedule;1;0
1601;2020-12-09;SE20020911;BM1000000001601;1;1299.0;1299.0;0.0;0;60;871;schedule;1;0
1599;2020-12-09;Claim: I-60156026;BM1000000001599;1;2255.13;2255.13;0.0;1;17;870;schedule;1;0
1637;2020-12-08;791/60959107;BM1000000001637;1;9218.0;9218.0;0.0;1;60;880;schedule;3;0
1598;2020-12-08;SE18110606 MA03;BM1000000001598;1;4495.0;4495.0;0.0;0;71;380;schedule;1;0
1597;2020-12-08;SE18110607 MA03;BM1000000001597;1;6280.0;6280.0;0.0;0;71;381;schedule;1;0
1596;2020-12-08;000230-FRA201INFO;BM1000000001596;1;49168.0;49168.0;0.0;0;88;869;schedule;61;0
1595;2020-12-08;SE18110593 MA03;BM1000000001595;1;15670.0;15670.0;0.0;0;71;364;schedule;2;0
1594;2020-12-08;SE18110594MA03;BM1000000001594;1;4265.0;4265.0;0.0;0;71;365;schedule;1;0
1593;2020-12-08;ET210026/ Marché n° 2019C09;BM1000000001593;1;5200.0;5200.0;0.0;0;71;403;schedule;1;0
1592;2020-12-08;SE18110608 MA03;BM1000000001592;1;6728.15;6728.15;0.0;0;71;382;schedule;1;0
1591;2020-12-08;Convention SE20111214 FO01;BM1000000001591;1;2200.0;2200.0;0.0;0;71;850;monthly;1;0
1590;2020-12-08;120202658;BM1000000001590;1;56406.0;56406.0;0.0;0;88;544;schedule;1;0
1589;2020-12-08;2020 1126-BO-SAP;BM1000000001589;1;5260.0;5260.0;0.0;0;71;405;schedule;1;0
1581;2020-12-08;4260083418;BM1000000001581;1;68750.0;68750.0;0.0;0;12;722;schedule;2;0
1588;2020-12-07;4000524;BM1000000001588;1;27000.0;27000.0;0.0;0;89;868;schedule;0;0
1587;2020-12-07;PO_24313;BM1000000001587;1;4275.0;4275.0;0.0;0;88;591;schedule;1;0
1586;2020-12-07;PO_24311;BM1000000001586;1;4275.0;4275.0;0.0;0;88;591;schedule;1;0
1585;2020-12-07;266991;BM1000000001585;1;153000.0;171000.0;-18000.0;1;78;867;schedule;2;0
1583;2020-12-07;RPC02360;BM1000000001583;1;14575.0;14575.0;0.0;0;88;863;schedule;1;0
1582;2020-12-07;4508217233/poste 20 (TMF Amélie & Emilie);BM1000000001582;1;22958.71;14142.06;8816.65;0;72;656;monthly;1;0
1630;2020-12-04;2020007532 ch Blain;BM1000000001630;1;1500.0;1500.0;0.0;0;71;496;monthly;91;0
1628;2020-12-04;1510425702;BM1000000001628;1;9796.0;9796.0;0.0;0;88;597;schedule;1;0
1619;2020-12-03;ADM20-0152;BM1000000001619;1;800.0;800.0;0.0;0;17;817;monthly;2;0
1584;2020-12-03;266990;BM1000000001584;1;15000.0;15000.0;0.0;0;88;865;schedule;2;0
1765;2020-12-02;19-590702;BM1000000001765;1;3284.0;3284.0;0.0;0;60;234;schedule;1;0
1613;2020-12-02;IN 733355;BM1000000001613;1;9680.0;9680.0;0.0;0;60;151;schedule;1;0
1578;2020-12-02;10785;BM1000000001578;1;6800.0;6800.0;0.0;0;12;699;schedule;1;0
1577;2020-12-01;SE20081069;BM1000000001577;1;990.0;990.0;0.0;0;60;862;schedule;1;0
1576;2020-11-30;SE20111219PC01 audit;BM1000000001576;1;2840.0;2690.0;150.0;0;12;859;monthly;1;0
1575;2020-11-30;37253;BM1000000001575;1;8625.0;8625.0;0.0;0;52;590;monthly;61;0
1574;2020-11-30;Claim: I-60154673;BM1000000001574;1;5500.0;5500.0;0.0;1;17;858;schedule;1;0
1573;2020-11-28;SE18110581MA03;BM1000000001573;1;3435.0;3435.0;0.0;0;71;354;schedule;1;0
1572;2020-11-28;SE18110603MA03;BM1000000001572;1;13200.0;13200.0;0.0;0;71;377;schedule;1;0
1571;2020-11-28;4700055108;BM1000000001571;1;1000.0;1600.0;-600.0;0;71;815;monthly;1;0
1570;2020-11-28;SE18110572MA03;BM1000000001570;1;12730.0;12730.0;0.0;0;71;345;schedule;1;0
1569;2020-11-28;52989;BM1000000001569;1;3600.0;3600.0;0.0;0;71;390;schedule;1;0
1568;2020-11-28;PO-RM-AXALM2021;BM1000000001568;1;9565.0;9565.0;0.0;0;88;566;schedule;1;0
1567;2020-11-28;5500026612;BM1000000001567;1;5478.0;5478.0;0.0;0;88;573;schedule;41;0
1566;2020-11-28;SE18110569MA03;BM1000000001566;1;3920.0;3920.0;0.0;0;52;342;schedule;1;0
1565;2020-11-27;DAED G20201119028 -AGENCE A0001;BM1000000001565;1;325.0;650.0;-325.0;0;12;66;monthly;1;0
1564;2020-11-26;SE20101186;BM1000000001564;1;4799.0;4799.0;0.0;0;17;857;schedule;1;0
1563;2020-11-26;SE20101186;BM1000000001563;1;12000.0;12000.0;0.0;1;17;856;schedule;1;0
1562;2020-11-26;120202628;BM1000000001562;1;25698.0;25698.0;0.0;0;88;855;schedule;1;0
1560;2020-11-26;PU20013306;BM1000000001560;1;35200.0;35200.0;0.0;0;12;285;schedule;61;0
1559;2020-11-26;PU20013176;BM1000000001559;1;16000.0;16000.0;0.0;0;12;853;schedule;61;0
1558;2020-11-26;PU20013177;BM1000000001558;1;2400.0;2400.0;0.0;0;12;852;schedule;61;0
1600;2020-11-25;SE18120624;BM1000000001600;1;17300.0;17300.0;0.0;0;71;400;schedule;1;0
1557;2020-11-25;XBD004 MA 07/20-07/21;BM1000000001557;1;6198.43;6198.43;0.0;0;60;236;schedule;1;0
1556;2020-11-25;XBD004 MA21;BM1000000001556;1;1232.0;1232.0;0.0;0;60;236;schedule;1;0
1554;2020-11-24;PC09 - Datamart Gisele Stat;BM1000000001554;1;24625.0;24625.0;0.0;0;12;482;schedule;1;0
976;2020-11-23;XBD004 MA2020;BM1000000000976;1;1232.0;1232.0;0.0;0;60;236;schedule;1;0
1553;2020-11-20;2020006972 Pont l'Eveque;BM1000000001553;1;1500.0;1500.0;0.0;0;71;496;monthly;91;0
1550;2020-11-18;Contrat d'application n°1;BM1000000001550;1;14123.0;14610.0;-487.0;0;71;845;monthly;52;0
1549;2020-11-18;Contrat de prestation FG3-0029;BM1000000001549;1;15000.0;15000.0;0.0;1;89;848;schedule;41;0
1548;2020-11-18;Contrat de prestation FG3-0029;BM1000000001548;1;15000.0;15000.0;0.0;1;89;847;schedule;41;0
1044;2020-11-18;RM-GENTEL-2020;BM1000000001044;1;12468.0;12468.0;0.0;0;88;537;schedule;1;0
1547;2020-11-17;CT-000348;BM1000000001547;1;5913.6;5913.6;0.0;0;88;535;schedule;41;0
1546;2020-11-17;Contrat OEM GIP CPAGE via FRAME PEDAB;BM1000000001546;1;575000.0;575000.0;0.0;0;17;846;schedule;1;0
1555;2020-11-16;SBDC_MUT_2020_08 v1;BM1000000001555;1;12145.0;15120.0;-2975.0;0;88;726;monthly;2;0
1552;2020-11-15;PO_24423;BM1000000001552;1;7300.0;7300.0;0.0;0;88;592;schedule;2;0
1545;2020-11-14;9900868-AH-00205;BM1000000001545;1;1000.0;1000.0;0.0;0;71;844;schedule;52;0
1543;2020-11-14;PO-RM-ARKADIN2021;BM1000000001543;1;124300.0;124300.0;0.0;0;88;548;schedule;1;0
1542;2020-11-14;SE20091094;BM1000000001542;1;12642.5;12642.5;0.0;0;60;837;schedule;1;0
1541;2020-11-14;CSI202001021/F;BM1000000001541;1;16940.0;16940.0;0.0;0;88;541;schedule;1;0
1540;2020-11-14;70/DGR/PMI/LC/S7730;BM1000000001540;1;20130.0;20130.0;0.0;0;88;547;schedule;52;0
1539;2020-11-14;03508CACM1162;BM1000000001539;1;11520.0;11520.0;0.0;0;88;554;schedule;41;0
1537;2020-11-14;DMS/5/2020-2021;BM1000000001537;1;4042.5;4042.5;0.0;0;60;836;schedule;1;0
1536;2020-11-14;4500002693;BM1000000001536;1;4462.5;8900.0;-4437.5;0;17;829;monthly;52;0
1535;2020-11-14;4500002693;BM1000000001535;1;8880.0;8900.0;-20.0;0;17;830;monthly;52;0
1534;2020-11-14;19755104;BM1000000001534;1;1980.0;1980.0;0.0;0;88;613;schedule;1;0
1533;2020-11-14;RM-ARTHES-2021;BM1000000001533;1;2557.0;2557.0;0.0;0;88;531;schedule;1;0
1532;2020-11-14;RM-GENTEL-2021;BM1000000001532;1;12468.0;12468.0;0.0;0;88;537;schedule;1;0
1531;2020-11-14;PO-RM-EMIPA-2021;BM1000000001531;1;2420.0;2420.0;0.0;0;88;550;schedule;1;0
1529;2020-11-14;PO-RM-MFA2021;BM1000000001529;1;8352.96;8352.96;0.0;0;88;530;schedule;2;0
1544;2020-11-13;9900867-AI-00205;BM1000000001544;1;5000.0;5000.0;0.0;0;71;843;schedule;52;0
1527;2020-11-13;PO-RM-FIN2021;BM1000000001527;1;5534.0;5534.0;0.0;0;88;574;schedule;1;0
1525;2020-11-13;SE20091140;BM1000000001525;1;15060.0;15060.0;0.0;0;60;841;schedule;1;0
1524;2020-11-13;9900844-AB-00205;BM1000000001524;1;41025.0;33914.0;7111.0;0;71;840;monthly;52;0
1523;2020-11-13;SE20101168 LI01;BM1000000001523;1;6900.0;6900.0;0.0;0;71;828;schedule;1;0
1522;2020-11-13;SE20101168 MA01;BM1000000001522;1;1380.0;1380.0;0.0;0;71;839;schedule;1;0
1521;2020-11-13;20800443;BM1000000001521;1;17953.15;17953.15;0.0;0;60;838;schedule;52;0
1520;2020-11-12;SE20061013;BM1000000001520;1;11000.0;11000.0;0.0;0;17;793;schedule;1;0
1519;2020-11-12;SE20081081;BM1000000001519;1;4598.0;4598.0;0.0;0;60;835;schedule;61;2
1518;2020-11-12;SE20071023 MA01;BM1000000001518;1;173000.0;173000.0;0.0;0;17;834;schedule;1;0
1517;2020-11-12;PO-RM-CAST2021;BM1000000001517;1;7352.0;7352.0;0.0;0;88;532;schedule;1;0
1516;2020-11-12;SE21102001;BM1000000001516;1;36000.0;36000.0;0.0;0;89;610;schedule;1;0
1515;2020-11-11;SE20091133;BM1000000001515;1;8800.0;8800.0;0.0;0;60;833;schedule;1;0
1514;2020-11-11;PV/CR - 2020-200680;BM1000000001514;1;19573.0;19573.0;0.0;0;52;350;schedule;1;0
1512;2020-11-11;2020-00013795;BM1000000001512;1;13243.0;13243.0;0.0;0;12;804;schedule;91;0
1511;2020-11-11;0010571;BM1000000001511;1;6245.58;6245.58;0.0;0;60;809;schedule;1;0
1510;2020-11-11;facturé avec 2022;BM1000000001510;0;0.0;0.0;0.0;0;17;666;schedule;1;0
1509;2020-11-09;A VENIR;BM1000000001509;0;0.0;3000.0;-3000.0;0;17;831;monthly;52;0
1530;2020-11-06;B012020CF08426;BM1000000001530;1;10380.0;10380.0;0.0;0;17;30;monthly;3;0
1508;2020-11-06;PO-RM-CFCAL2021;BM1000000001508;1;19188.0;19188.0;0.0;0;88;558;schedule;1;0
1507;2020-11-06;PO-RM-CAST2021RD;BM1000000001507;1;1650.0;1650.0;0.0;0;88;532;schedule;1;0
1528;2020-11-05;F200001364;BM1000000001528;1;7550.0;7550.0;0.0;0;88;534;schedule;1;0
1506;2020-11-05;4401714051;BM1000000001506;1;4080.0;10880.0;-6800.0;0;52;807;monthly;61;0
1505;2020-11-05;458/60980594;BM1000000001505;1;3444.95;3444.95;0.0;0;60;827;schedule;3;0
1504;2020-11-05;BR19020674 2021-2022;BM1000000001504;1;39679.84;39679.84;0.0;0;12;480;schedule;1;0
1503;2020-11-04;INF26102020-1;BM1000000001503;1;12240.0;12240.0;0.0;0;60;826;schedule;2;0
1502;2020-11-03;SIAD056;BM1000000001502;1;15789.67;15789.67;0.0;0;60;767;schedule;1;0
1499;2020-11-03;SE20091162;BM1000000001499;1;6380.0;6380.0;0.0;0;17;786;monthly;1;0
1498;2020-11-03;1405336232;BM1000000001498;1;39102.96;39102.96;0.0;0;12;779;schedule;91;0
1500;2020-10-30;582265;BM1000000001500;1;17630.0;18040.0;-410.0;0;17;339;monthly;61;0
1496;2020-10-30;SBDC_MUT_2020_07;BM1000000001496;1;13000.0;13000.0;0.0;0;88;825;monthly;2;0
1495;2020-10-30;Claim: I-60153688;BM1000000001495;1;712.0;712.0;0.0;1;17;824;schedule;1;0
1494;2020-10-30;Claim: I-60153711;BM1000000001494;1;1836.0;1836.0;0.0;1;17;823;schedule;1;0
1491;2020-10-28;DC-0027199;BM1000000001491;1;0.0;750.0;-750.0;0;71;806;monthly;61;0
1490;2020-10-28;DC-0027182;BM1000000001490;1;0.0;250.0;-250.0;0;71;806;monthly;61;0
1489;2020-10-28;SE20091086 MA01;BM1000000001489;1;9900.0;9900.0;0.0;0;60;805;schedule;1;0
1487;2020-10-28;SE20081071;BM1000000001487;1;1276.0;1276.0;0.0;0;60;819;schedule;1;0
1486;2020-10-28;SE20101187 PC01;BM1000000001486;1;22800.0;22800.0;0.0;1;12;818;schedule;1;0
1485;2020-10-28;PU20011326;BM1000000001485;1;20000.0;20000.0;0.0;0;12;675;schedule;61;0
1484;2020-10-28;PU20009459;BM1000000001484;1;12000.0;12000.0;0.0;0;12;675;schedule;61;0
1483;2020-10-28;H101ITINO-F1;BM1000000001483;1;3200.0;3200.0;0.0;0;17;817;monthly;1;0
1482;2020-10-28;2020000544;BM1000000001482;1;11520.0;11520.0;0.0;0;17;816;monthly;1;0
1501;2020-10-26;4700052 888;BM1000000001501;1;3200.0;3200.0;0.0;0;71;815;monthly;1;0
1481;2020-10-26;S9014-2021-5681;BM1000000001481;1;59000.0;59000.0;0.0;0;60;814;schedule;1;0
1479;2020-10-26;SE20091118;BM1000000001479;1;65000.0;65000.0;0.0;0;60;813;schedule;1;0
1513;2020-10-22;SBDC_GENTEL_2020_01;BM1000000001513;1;600.0;600.0;0.0;0;88;832;monthly;1;0
1497;2020-10-22;BR19010657 PC03;BM1000000001497;1;197.5;197.5;0.0;0;52;434;monthly;1;0
1478;2020-10-22;4501555378;BM1000000001478;1;16807.5;16807.5;0.0;0;17;812;schedule;1;0
1477;2020-10-22;4501558378;BM1000000001477;1;28097.16;28097.46;-0.2999999999992724;0;17;811;schedule;1;0
1476;2020-10-21;BR14010005CO08;BM1000000001476;1;2193.75;8100.0;-5906.25;0;12;14;monthly;1;0
1475;2020-10-21;4501559131;BM1000000001475;1;6374.4;6374.4;0.0;0;17;810;schedule;1;0
1623;2020-10-20;PO_24310;BM1000000001623;1;1190.0;1190.0;0.0;0;88;591;monthly;1;0
1471;2020-10-16;266904;BM1000000001471;1;8970.0;8970.0;0.0;0;88;808;monthly;2;0
1465;2020-10-16;PC07 - gestion multi-environnement;BM1000000001465;1;5250.0;5250.0;0.0;0;12;482;schedule;1;0
1488;2020-10-14;NI116559;BM1000000001488;1;5719.9;5719.9;0.0;0;71;820;schedule;1;0
1480;2020-10-13;B012020CF07675;BM1000000001480;1;10899.0;11418.0;-519.0;0;12;30;monthly;3;0
1580;2020-10-09;2020006492 ch Challans;BM1000000001580;1;3000.0;3000.0;0.0;0;71;496;monthly;91;0
1459;2020-10-09;PU20011165;BM1000000001459;1;16000.0;16000.0;-7.999915396794678e-08;0;12;801;schedule;61;0
1493;2020-10-08;500-4144-1010-FDE.085;BM1000000001493;1;1100.0;1100.0;0.0;0;60;822;schedule;1;0
1492;2020-10-08;500-4144-1010-FDE.020;BM1000000001492;1;15000.0;15000.0;0.0;0;60;821;schedule;1;0
1474;2020-10-08;PA-081020-001;BM1000000001474;1;2900.0;2900.0;0.0;0;60;803;schedule;1;0
1473;2020-10-08;PA-081020-002;BM1000000001473;1;4800.0;4800.0;0.0;0;60;802;schedule;1;0
1462;2020-10-08;3170532 du 08/10/2020;BM1000000001462;1;1400.0;3200.0;-1800.0;0;17;743;monthly;61;0
1461;2020-10-08;4508222847;BM1000000001461;1;76569.75;96629.59;-20059.84;0;17;684;monthly;2;0
1460;2020-10-08;4508222844;BM1000000001460;1;43781.75;46345.59;-2563.8399999999965;0;17;684;monthly;2;0
1456;2020-10-07;3168439;BM1000000001456;1;2500.0;4000.0;-1500.0;0;17;705;monthly;61;0
1454;2020-10-06;SE20040976;BM1000000001454;1;18560.0;18560.0;0.0;0;60;798;schedule;1;0
1453;2020-10-06;SE20101167PC01;BM1000000001453;1;650.0;1950.0;-1300.0;0;12;797;monthly;1;0
1452;2020-10-05;2020-00010450;BM1000000001452;1;1150.0;1150.0;0.0;0;12;282;monthly;91;0
1451;2020-10-04;PV-CR/2020-200621;BM1000000001451;1;8075.0;8075.0;0.0;0;71;795;monthly;1;0
1449;2020-10-04;SE20091129;BM1000000001449;1;0.0;100000.0;-100000.0;0;60;791;schedule;1;0
1448;2020-10-04;SE20091105;BM1000000001448;1;28649.0;28649.0;0.0;0;60;792;schedule;1;0
1470;2020-10-02;120202137;BM1000000001470;1;32155.0;69760.0;-37605.0;0;88;580;monthly;1;0
1469;2020-10-02;120202135;BM1000000001469;1;29400.0;35840.0;-6440.0;0;88;580;monthly;1;0
1468;2020-10-02;120202133;BM1000000001468;1;32427.5;34880.0;-2452.5;0;88;580;monthly;1;0
1464;2020-10-02;29076;BM1000000001464;1;14100.0;14100.0;0.0;0;88;590;monthly;61;0
1463;2020-10-02;266903;BM1000000001463;1;7500.0;7500.0;0.0;0;88;661;monthly;2;0
1446;2020-10-02;DC-0079411-1;BM1000000001446;1;1550.0;1550.0;0.0;0;71;721;monthly;61;0
